season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url,team_game_date,team_matchup,team_result,team_points,team_plus_minus,decade
2001,2000–01,2062,A.J. Guyton,20000006,2000-10-31,CHI vs. SAC,SAC,L,3.55,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,2000-10-31,CHI vs. SAC,L,81,-19,2000s
2002,2001–02,1802,Brad Miller,20100016,2001-10-31,CHI vs. IND,IND,L,36.33833333333333,24,7,10,0,0,10,14,5,4,9,1,1,1,1,2,-9,23.499999999999996,74.25742574257426,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27,2000s
2002,2001–02,1500,Ron Mercer,20100016,2001-10-31,CHI vs. IND,IND,L,41.38333333333333,22,10,20,0,1,2,2,0,5,5,5,1,2,4,2,-18,14.599999999999998,52.68199233716475,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27,2000s
2002,2001–02,891,Charles Oakley,20100016,2001-10-31,CHI vs. IND,IND,L,30.033333333333335,2,1,6,0,0,0,0,2,10,12,3,1,0,2,3,-7,2.5,16.666666666666664,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27,2000s
2002,2001–02,2033,Marcus Fizer,20100016,2001-10-31,CHI vs. IND,IND,L,17.483333333333334,9,4,11,0,0,1,3,3,3,6,0,0,0,2,4,-12,1.4999999999999996,36.52597402597402,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27,2000s
2002,2001–02,21,Greg Anthony,20100016,2001-10-31,CHI vs. IND,IND,L,29.4,7,3,12,0,3,1,2,0,1,1,5,0,0,2,3,-10,4.440892098500626e-16,27.173913043478258,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27,2000s
2002,2001–02,2201,Eddy Curry,20100016,2001-10-31,CHI vs. IND,IND,L,11.661666666666669,2,1,6,0,0,0,2,2,1,3,2,0,0,0,3,-16,-0.7,14.534883720930234,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27,2000s
2002,2001–02,697,Fred Hoiberg,20100016,2001-10-31,CHI vs. IND,IND,L,33.1,2,0,5,0,1,2,2,0,3,3,1,0,0,0,1,-5,-0.30000000000000016,17.006802721088434,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27,2000s
2002,2001–02,1563,Kevin Ollie,20100016,2001-10-31,CHI vs. IND,IND,L,18.533333333333335,4,2,3,0,0,0,0,1,0,1,1,0,0,1,1,-15,2.7000000000000006,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27,2000s
2002,2001–02,2062,A.J. Guyton,20100016,2001-10-31,CHI vs. IND,IND,L,6.7283333333333335,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,-12,-0.3999999999999999,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27,2000s
2002,2001–02,2239,Trenton Hassell,20100016,2001-10-31,CHI vs. IND,IND,L,9.005,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,-12,-1.5,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27,2000s
2002,2001–02,2199,Tyson Chandler,20100016,2001-10-31,CHI vs. IND,IND,L,6.333333333333333,1,0,2,0,0,1,2,0,0,0,0,0,0,1,0,-9,-1.7999999999999998,17.36111111111111,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27,2000s
2003,2002–03,147,Jalen Rose,20200004,2002-10-30,CHI @ BOS,BOS,W,35.75,21,7,18,3,6,4,5,0,4,4,12,0,1,3,3,12,16.9,51.98019801980198,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-10-30,CHI @ BOS,W,99,3,2000s
2003,2002–03,2398,Jay Williams,20200004,2002-10-30,CHI @ BOS,BOS,W,33.13333333333333,13,6,9,1,2,0,5,0,7,7,7,1,0,2,1,1,12.700000000000001,58.03571428571429,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-10-30,CHI @ BOS,W,99,3,2000s
2003,2002–03,923,Donyell Marshall,20200004,2002-10-30,CHI @ BOS,BOS,W,33.53333333333333,16,8,14,0,0,0,0,1,8,9,1,2,0,2,5,12,11.2,57.14285714285714,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-10-30,CHI @ BOS,W,99,3,2000s
2003,2002–03,2239,Trenton Hassell,20200004,2002-10-30,CHI @ BOS,BOS,W,30.283333333333335,14,6,10,2,4,0,0,1,4,5,2,0,2,1,4,5,11.499999999999998,70.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-10-30,CHI @ BOS,W,99,3,2000s
2003,2002–03,2199,Tyson Chandler,20200004,2002-10-30,CHI @ BOS,BOS,W,17.433333333333334,13,5,7,0,0,3,7,2,1,3,1,0,1,4,0,-7,7.600000000000001,64.48412698412699,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-10-30,CHI @ BOS,W,99,3,2000s
2003,2002–03,1944,Eddie Robinson,20200004,2002-10-30,CHI @ BOS,BOS,W,17.716666666666665,10,4,8,0,0,2,2,4,2,6,0,1,0,1,3,-2,8.2,56.3063063063063,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-10-30,CHI @ BOS,W,99,3,2000s
2003,2002–03,2033,Marcus Fizer,20200004,2002-10-30,CHI @ BOS,BOS,W,9.7,2,0,2,0,0,2,2,1,3,4,1,1,1,0,0,-5,4.6000000000000005,34.72222222222222,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-10-30,CHI @ BOS,W,99,3,2000s
2003,2002–03,916,Corie Blount,20200004,2002-10-30,CHI @ BOS,BOS,W,16.936666666666667,2,1,1,0,0,0,0,2,3,5,1,1,0,0,3,12,4.5,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-10-30,CHI @ BOS,W,99,3,2000s
2003,2002–03,697,Fred Hoiberg,20200004,2002-10-30,CHI @ BOS,BOS,W,12.363333333333332,4,0,2,0,0,4,4,1,0,1,1,0,0,1,0,-9,3.0,53.191489361702125,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-10-30,CHI @ BOS,W,99,3,2000s
2003,2002–03,2037,Jamal Crawford,20200004,2002-10-30,CHI @ BOS,BOS,W,14.866666666666667,0,0,4,0,4,0,0,0,3,3,3,0,0,3,0,2,-2.8000000000000003,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-10-30,CHI @ BOS,W,99,3,2000s
2003,2002–03,2201,Eddy Curry,20200004,2002-10-30,CHI @ BOS,BOS,W,18.283333333333335,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,-6,2.7,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-10-30,CHI @ BOS,W,99,3,2000s
2004,2003–04,147,Jalen Rose,20300010,2003-10-29,CHI vs. WAS,WAS,L,32.43333333333333,15,5,13,0,1,5,8,1,3,4,2,2,0,1,3,-19,9.5,45.39951573849879,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-10-29,CHI vs. WAS,L,74,-25,2000s
2004,2003–04,2037,Jamal Crawford,20300010,2003-10-29,CHI vs. WAS,WAS,L,37.53333333333333,12,5,18,2,4,0,0,2,1,3,4,2,0,2,2,-20,5.1,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-10-29,CHI vs. WAS,L,74,-25,2000s
2004,2003–04,937,Scottie Pippen,20300010,2003-10-29,CHI vs. WAS,WAS,L,30.6,7,3,7,1,3,0,1,2,5,7,2,1,2,3,2,-19,5.799999999999999,47.04301075268817,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-10-29,CHI vs. WAS,L,74,-25,2000s
2004,2003–04,2201,Eddy Curry,20300010,2003-10-29,CHI vs. WAS,WAS,L,33.15,9,3,10,0,0,3,6,2,4,6,1,1,2,2,6,-22,3.299999999999999,35.60126582278481,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-10-29,CHI vs. WAS,L,74,-25,2000s
2004,2003–04,2033,Marcus Fizer,20300010,2003-10-29,CHI vs. WAS,WAS,L,18.885,9,3,7,0,0,3,4,2,3,5,0,2,1,2,1,-13,7.499999999999998,51.369863013698634,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-10-29,CHI vs. WAS,L,74,-25,2000s
2004,2003–04,2437,Lonny Baxter,20300010,2003-10-29,CHI vs. WAS,WAS,L,18.881666666666668,6,1,1,0,0,4,6,2,5,7,1,0,2,2,6,1,5.5,82.41758241758241,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-10-29,CHI vs. WAS,L,74,-25,2000s
2004,2003–04,383,Kendall Gill,20300010,2003-10-29,CHI vs. WAS,WAS,L,16.15,10,3,10,0,0,4,4,3,3,6,0,0,0,2,0,-8,5.199999999999999,42.51700680272109,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-10-29,CHI vs. WAS,L,74,-25,2000s
2004,2003–04,923,Donyell Marshall,20300010,2003-10-29,CHI vs. WAS,WAS,L,16.066666666666666,4,2,8,0,2,0,0,4,2,6,2,1,0,2,1,-6,2.5999999999999996,25.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-10-29,CHI vs. WAS,L,74,-25,2000s
2004,2003–04,1944,Eddie Robinson,20300010,2003-10-29,CHI vs. WAS,WAS,L,16.816666666666666,2,1,3,0,0,0,0,0,1,1,3,0,0,1,0,-4,1.7000000000000002,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-10-29,CHI vs. WAS,L,74,-25,2000s
2004,2003–04,916,Corie Blount,20300010,2003-10-29,CHI vs. WAS,WAS,L,9.016666666666667,0,0,1,0,1,0,2,0,2,2,0,0,1,1,0,-10,-1.2000000000000002,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-10-29,CHI vs. WAS,L,74,-25,2000s
2004,2003–04,2427,Roger Mason Jr.,20300010,2003-10-29,CHI vs. WAS,WAS,L,10.466666666666669,0,0,4,0,2,0,0,0,0,0,1,0,0,0,2,-5,-2.8999999999999995,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-10-29,CHI vs. WAS,L,74,-25,2000s
2005,2004–05,2550,Kirk Hinrich,20400025,2004-11-05,CHI vs. NJN,NJN,L,54.455,34,12,30,5,13,5,7,2,2,4,8,3,1,4,6,-4,21.89999999999999,51.39056831922613,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5,2000s
2005,2004–05,2804,Andres Nocioni,20400025,2004-11-05,CHI vs. NJN,NJN,L,41.98833333333334,17,5,19,2,6,5,10,4,10,14,1,2,1,5,6,-20,5.499999999999998,36.32478632478633,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5,2000s
2005,2004–05,2736,Luol Deng,20400025,2004-11-05,CHI vs. NJN,NJN,L,38.71666666666667,18,8,21,1,5,1,2,6,4,10,3,0,1,1,3,12,12.099999999999998,41.13345521023766,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5,2000s
2005,2004–05,970,Othella Harrington,20400025,2004-11-05,CHI vs. NJN,NJN,L,41.61833333333333,19,9,15,0,0,1,1,4,3,7,0,0,0,2,5,12,11.800000000000002,61.52849740932642,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5,2000s
2005,2004–05,2768,Chris Duhon,20400025,2004-11-05,CHI vs. NJN,NJN,L,38.31666666666667,6,2,5,2,4,0,0,0,3,3,8,1,0,1,3,15,8.599999999999998,60.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5,2000s
2005,2004–05,1559,Adrian Griffin,20400025,2004-11-05,CHI vs. NJN,NJN,L,20.41,6,2,3,2,3,0,0,1,0,1,1,0,1,1,2,23,5.000000000000001,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5,2000s
2005,2004–05,2199,Tyson Chandler,20400025,2004-11-05,CHI vs. NJN,NJN,L,24.8,3,1,4,0,0,1,2,1,3,4,0,2,0,3,5,-22,-1.2000000000000002,30.737704918032787,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5,2000s
2005,2004–05,2732,Ben Gordon,20400025,2004-11-05,CHI vs. NJN,NJN,L,16.411666666666665,3,0,6,0,1,3,3,0,0,0,0,0,0,1,1,-2,-2.599999999999999,20.491803278688526,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5,2000s
2005,2004–05,2876,Jared Reiner,20400025,2004-11-05,CHI vs. NJN,NJN,L,8.516666666666667,0,0,0,0,0,0,2,1,1,2,0,0,0,1,2,-24,-1.6,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5,2000s
2005,2004–05,15,Eric Piatkowski,20400025,2004-11-05,CHI vs. NJN,NJN,L,4.766666666666667,0,0,2,0,2,0,0,1,0,1,0,0,0,0,1,-15,-1.1,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5,2000s
2006,2005–06,2768,Chris Duhon,20500012,2005-11-02,CHI vs. CHA,CHA,W,38.516666666666666,18,5,9,2,3,6,8,0,10,10,12,2,0,2,5,8,22.299999999999997,71.8849840255591,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4,2000s
2006,2005–06,2199,Tyson Chandler,20500012,2005-11-02,CHI vs. CHA,CHA,W,33.6,11,5,7,0,0,1,3,4,7,11,1,0,2,2,4,17,10.700000000000001,66.10576923076923,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4,2000s
2006,2005–06,2443,Darius Songaila,20500012,2005-11-02,CHI vs. CHA,CHA,W,23.2,11,3,8,1,1,4,4,2,3,5,5,2,0,2,2,3,11.6,56.35245901639344,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4,2000s
2006,2005–06,2732,Ben Gordon,20500012,2005-11-02,CHI vs. CHA,CHA,W,39.733333333333334,14,4,18,2,6,4,6,0,3,3,3,2,0,2,2,16,4.3999999999999995,33.91472868217054,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4,2000s
2006,2005–06,2552,Michael Sweetney,20500012,2005-11-02,CHI vs. CHA,CHA,W,17.816666666666666,10,5,11,0,0,0,2,2,2,4,1,1,2,1,4,-5,6.0,42.08754208754208,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4,2000s
2006,2005–06,2550,Kirk Hinrich,20500012,2005-11-02,CHI vs. CHA,CHA,W,27.75,9,4,6,0,1,1,1,1,1,2,4,0,1,4,2,-16,6.099999999999998,69.87577639751552,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4,2000s
2006,2005–06,15,Eric Piatkowski,20500012,2005-11-02,CHI vs. CHA,CHA,W,17.0,11,4,6,3,5,0,0,0,1,1,0,1,0,0,0,25,9.700000000000001,91.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4,2000s
2006,2005–06,2736,Luol Deng,20500012,2005-11-02,CHI vs. CHA,CHA,W,17.45,10,3,8,0,1,4,4,3,1,4,1,0,0,1,1,-5,7.299999999999999,51.229508196721305,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4,2000s
2006,2005–06,1501,Tim Thomas,20500012,2005-11-02,CHI vs. CHA,CHA,W,16.416666666666668,6,3,8,0,3,0,0,0,1,1,2,0,1,1,0,2,3.000000000000001,37.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4,2000s
2006,2005–06,970,Othella Harrington,20500012,2005-11-02,CHI vs. CHA,CHA,W,16.65,4,2,4,0,0,0,1,1,1,2,1,0,0,2,2,-5,0.5,45.04504504504504,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4,2000s
2006,2005–06,2804,Andres Nocioni,20500012,2005-11-02,CHI vs. CHA,CHA,W,14.2,5,1,5,0,1,3,4,0,0,0,0,0,0,1,3,-19,-0.6999999999999997,36.98224852071006,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4,2000s
2006,2005–06,2124,Malik Allen,20500012,2005-11-02,CHI vs. CHA,CHA,W,2.6666666666666665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4,2000s
2007,2006–07,2550,Kirk Hinrich,20600001,2006-10-31,CHI @ MIA,MIA,W,34.63333333333333,26,10,18,3,5,3,4,0,4,4,3,2,0,0,2,23,21.499999999999996,65.78947368421052,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,2006-10-31,CHI @ MIA,W,108,42,2000s
2007,2006–07,2768,Chris Duhon,20600001,2006-10-31,CHI @ MIA,MIA,W,16.673333333333332,20,7,8,3,3,3,3,0,2,2,3,0,0,1,0,18,18.900000000000006,107.29613733905579,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,2006-10-31,CHI @ MIA,W,108,42,2000s
2007,2006–07,2804,Andres Nocioni,20600001,2006-10-31,CHI @ MIA,MIA,W,28.89666666666667,9,4,8,1,3,0,0,1,10,11,2,0,0,2,2,28,7.299999999999999,56.25,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,2006-10-31,CHI @ MIA,W,108,42,2000s
2007,2006–07,1112,Ben Wallace,20600001,2006-10-31,CHI @ MIA,MIA,W,28.483333333333334,5,2,5,0,0,1,1,6,5,11,1,0,1,0,2,13,8.599999999999998,45.955882352941174,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,2006-10-31,CHI @ MIA,W,108,42,2000s
2007,2006–07,200757,Thabo Sefolosha,20600001,2006-10-31,CHI @ MIA,MIA,W,10.57,11,4,4,0,0,3,3,2,0,2,1,2,0,0,1,17,13.5,103.38345864661653,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,2006-10-31,CHI @ MIA,W,108,42,2000s
2007,2006–07,200748,Tyrus Thomas,20600001,2006-10-31,CHI @ MIA,MIA,W,16.383333333333333,4,1,4,0,0,2,6,1,4,5,2,1,2,3,3,15,1.5000000000000009,30.12048192771084,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,2006-10-31,CHI @ MIA,W,108,42,2000s
2007,2006–07,2736,Luol Deng,20600001,2006-10-31,CHI @ MIA,MIA,W,24.116666666666667,12,4,9,0,0,4,6,1,1,2,1,1,0,3,2,8,5.399999999999999,51.546391752577314,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,2006-10-31,CHI @ MIA,W,108,42,2000s
2007,2006–07,2751,Viktor Khryapa,20600001,2006-10-31,CHI @ MIA,MIA,W,14.0,5,2,4,0,0,1,2,1,3,4,3,1,0,2,2,28,4.499999999999999,51.229508196721305,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,2006-10-31,CHI @ MIA,W,108,42,2000s
2007,2006–07,2124,Malik Allen,20600001,2006-10-31,CHI @ MIA,MIA,W,13.7,4,2,6,0,0,0,0,1,2,3,1,1,1,0,1,19,3.900000000000001,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,2006-10-31,CHI @ MIA,W,108,42,2000s
